cid,pid,rank
c1783,p194,11
c1783,p3428,12
c1783,p468,13
c1783,p269,14
c1783,p507,15
c1783,p3168,16
c1783,p3155,17
c1783,p428,18
c1783,p150,19
c1783,p714,20
c1784,p1034,1
c1784,p124,2
c1784,p604,3
c1784,p580,4
c1784,p90,5
c1784,p2868,6
c1784,p2058,7
c1784,p189,8
c1784,p271,9
c1784,p217,10
c1784,p177,11
c1784,p268,12
c1784,p91,13
c1784,p58,14
c1784,p1006,15
c1784,p66,16
c1784,p77,17
c1784,p1294,18
c1784,p632,19
c1784,p242,20
c1785,p227,1
c1785,p323,2
c1785,p321,3
c1785,p315,4
c1785,p1853,5
c1785,p980,6
c1785,p3378,7
c1785,p401,8
c1785,p356,9
c1785,p94,10
c1785,p813,11
c1785,p872,12
c1785,p1873,13
c1785,p21,14
c1785,p310,15
c1785,p291,16
c1785,p908,17
c1785,p1214,18
c1785,p1006,19
c1785,p3156,20
c1786,p1641,1
c1786,p642,2
c1786,p385,3
c1786,p174,4
c1786,p1746,5
c1786,p401,6
c1786,p974,7
c1786,p604,8
c1786,p2823,9
c1786,p3183,10
c1786,p426,11
c1786,p1291,12
c1786,p0,13
c1786,p283,14
c1786,p3145,15
c1786,p3378,16
c1786,p3336,17
c1786,p712,18
c1786,p640,19
c1786,p3027,20
c1787,p2058,1
c1787,p110,2
c1787,p3531,3
c1787,p9,4
c1787,p150,5
c1787,p46,6
c1787,p448,7
c1787,p3299,8
c1787,p292,9
c1787,p339,10
c1787,p867,11
c1787,p2057,12
c1787,p1017,13
c1787,p131,14
c1787,p2326,15
c1787,p572,16
c1787,p3690,17
c1787,p2313,18
c1787,p3697,19
c1787,p878,20
c1788,p271,1
c1788,p283,2
c1788,p635,3
c1788,p2866,4
c1788,p852,5
c1788,p122,6
c1788,p177,7
c1788,p286,8
c1788,p241,9
c1788,p173,10
c1788,p2873,11
c1788,p344,12
c1788,p240,13
c1788,p572,14
c1788,p2788,15
c1788,p55,16
c1788,p1863,17
c1788,p134,18
c1788,p3012,19
c1788,p389,20
c1789,p71,1
c1789,p70,2
c1789,p34,3
c1789,p241,4
c1789,p294,5
c1789,p66,6
c1789,p363,7
c1789,p1311,8
c1789,p620,9
c1789,p268,10
c1789,p277,11
c1789,p2869,12
c1789,p240,13
c1789,p273,14
c1789,p266,15
c1789,p382,16
c1789,p372,17
c1789,p295,18
c1789,p1294,19
c1789,p43,20
c179,p793,1
c179,p46,2
c179,p373,3
c179,p32,4
c179,p276,5
c179,p552,6
c179,p3303,7
c179,p3155,8
c179,p868,9
c179,p1683,10
c179,p3535,11
c179,p396,12
c179,p1006,13
c179,p319,14
c179,p3690,15
c179,p11,16
c179,p134,17
c179,p277,18
c179,p1166,19
c179,p375,20
c1790,p2058,1
c1790,p3195,2
c1790,p2640,3
c1790,p243,4
c1790,p3056,5
c1790,p77,6
c1790,p147,7
c1790,p3531,8
c1790,p3057,9
c1790,p3332,10
c1790,p3141,11
c1790,p3372,12
c1790,p817,13
c1790,p170,14
c1790,p350,15
c1790,p1862,16
c1790,p9,17
c1790,p501,18
c1790,p580,19
c1790,p2057,20
c1791,p631,1
c1791,p76,2
c1791,p214,3
c1791,p633,4
c1791,p2867,5
c1791,p3389,6
c1791,p91,7
c1791,p90,8
c1791,p692,9
c1791,p871,10
c1791,p80,11
c1791,p0,12
c1791,p59,13
c1791,p131,14
c1791,p270,15
c1791,p3184,16
c1791,p1079,17
c1791,p1294,18
c1791,p1397,19
c1791,p710,20
c1792,p69,1
c1792,p363,2
c1792,p77,3
c1792,p267,4
c1792,p70,5
c1792,p78,6
c1792,p1171,7
c1792,p3140,8
c1792,p21,9
c1792,p150,10
c1792,p94,11
c1792,p319,12
c1792,p1225,13
c1792,p3141,14
c1792,p929,15
c1792,p340,16
c1792,p3133,17
c1792,p2669,18
c1792,p339,19
c1792,p3363,20
c1793,p17,1
c1793,p580,2
c1793,p46,3
c1793,p109,4
c1793,p9,5
c1793,p1159,6
c1793,p877,7
c1793,p18,8
c1793,p429,9
c1793,p659,10
c1793,p692,11
c1793,p464,12
c1793,p1017,13
c1793,p392,14
c1793,p484,15
c1793,p1296,16
c1793,p94,17
c1793,p1896,18
c1793,p2925,19
c1793,p188,20
c1794,p714,1
c1794,p710,2
c1794,p1431,3
c1794,p324,4
c1794,p1278,5
c1794,p340,6
c1794,p579,7
c1794,p1712,8
c1794,p281,9
c1794,p631,10
c1794,p270,11
c1794,p77,12
c1794,p276,13
c1794,p715,14
c1794,p3373,15
c1794,p78,16
c1794,p3338,17
c1794,p3512,18
c1794,p1167,19
c1794,p3077,20
c1795,p490,1
c1795,p428,2
c1795,p0,3
c1795,p580,4
c1795,p78,5
c1795,p1182,6
c1795,p1017,7
c1795,p27,8
c1795,p46,9
c1795,p324,10
c1795,p1862,11
c1795,p502,12
c1795,p144,13
c1795,p32,14
c1795,p170,15
c1795,p985,16
c1795,p142,17
c1795,p1074,18
c1795,p3155,19
c1795,p169,20
c1796,p55,1
c1796,p2902,2
c1796,p54,3
c1796,p3067,4
c1796,p1112,5
c1796,p500,6
c1796,p1340,7
c1796,p315,8
c1796,p635,9
c1796,p238,10
c1796,p2913,11
c1796,p3408,12
c1796,p3168,13
c1796,p3449,14
c1796,p1132,15
c1796,p128,16
c1796,p224,17
c1796,p189,18
c1796,p2808,19
c1796,p917,20
c1798,p793,1
c1798,p268,2
c1798,p1020,3
c1798,p267,4
c1798,p1917,5
c1798,p271,6
c1798,p1766,7
c1798,p363,8
c1798,p141,9
c1798,p66,10
c1798,p632,11
c1798,p270,12
c1798,p1143,13
c1798,p3236,14
c1798,p241,15
c1798,p280,16
c1798,p2640,17
c1798,p1260,18
c1798,p2988,19
c1798,p103,20
c1799,p346,1
c1799,p558,2
c1799,p367,3
c1799,p322,4
c1799,p909,5
c1799,p1006,6
c1799,p460,7
c1799,p872,8
c1799,p396,9
c1799,p1853,10
c1799,p195,11
c1799,p370,12
c1799,p12,13
c1799,p356,14
c1799,p311,15
c1799,p193,16
c1799,p553,17
c1799,p319,18
c1799,p15,19
c1799,p3535,20
c18,p282,1
c18,p2788,2
c18,p504,3
c18,p344,4
c18,p160,5
c18,p170,6
c18,p182,7
c18,p3534,8
c18,p58,9
c18,p1168,10
c18,p319,11
c18,p324,12
c18,p134,13
c18,p454,14
c18,p177,15
c18,p57,16
c18,p55,17
c18,p3379,18
c18,p9,19
c18,p169,20
c180,p120,1
c180,p3019,2
c180,p603,3
c180,p1164,4
c180,p283,5
c180,p288,6
c180,p7,7
c180,p764,8
c180,p282,9
c180,p32,10
c180,p4,11
c180,p720,12
c180,p1671,13
c180,p3408,14
c180,p635,15
c180,p3428,16
c180,p242,17
c180,p9,18
c180,p1178,19
c180,p701,20
c1800,p66,1
c1800,p1019,2
c1800,p242,3
c1800,p2668,4
c1800,p633,5
c1800,p2685,6
c1800,p240,7
c1800,p3229,8
c1800,p80,9
c1800,p3390,10
c1800,p1027,11
c1800,p271,12
c1800,p2865,13
c1800,p631,14
c1800,p507,15
c1800,p632,16
c1800,p2985,17
c1800,p508,18
c1800,p2866,19
c1800,p1642,20
c1801,p768,1
c1801,p428,2
c1801,p878,3
c1801,p3206,4
c1801,p27,5
c1801,p100,6
c1801,p3046,7
c1801,p2057,8
c1801,p1219,9
c1801,p2975,10
c1801,p1028,11
c1801,p66,12
c1801,p21,13
c1801,p3151,14
c1801,p282,15
c1801,p3149,16
c1801,p2703,17
c1801,p1862,18
c1801,p463,19
c1801,p572,20
c1803,p907,1
c1803,p1123,2
c1803,p59,3
c1803,p3696,4
c1803,p3698,5
c1803,p2986,6
c1803,p150,7
c1803,p692,8
c1803,p2867,9
c1803,p122,10
c1803,p663,11
c1803,p1252,12
c1803,p661,13
c1803,p573,14
c1803,p3547,15
c1803,p3204,16
c1803,p349,17
c1803,p3697,18
c1803,p268,19
c1803,p91,20
c1804,p0,1
c1804,p464,2
c1804,p124,3
c1804,p242,4
c1804,p3155,5
c1804,p1016,6
c1804,p631,7
c1804,p2975,8
c1804,p720,9
c1804,p66,10
c1804,p131,11
c1804,p2949,12
c1804,p70,13
c1804,p793,14
c1804,p324,15
c1804,p392,16
c1804,p3078,17
c1804,p60,18
c1804,p58,19
c1804,p2868,20
c1805,p2869,1
c1805,p2868,2
c1805,p2867,3
c1805,p124,4
c1805,p62,5
c1805,p507,6
c1805,p177,7
c1805,p907,8
c1805,p170,9
c1805,p1034,10
c1805,p75,11
c1805,p428,12
c1805,p1016,13
c1805,p826,14
c1805,p3383,15
c1805,p303,16
c1805,p2852,17
c1805,p315,18
c1805,p2853,19
c1805,p736,20
c1806,p392,1
c1806,p383,2
c1806,p82,3
c1806,p592,4
c1806,p429,5
c1806,p3486,6
c1806,p582,7
c1806,p816,8
c1806,p124,9
c1806,p177,10
c1806,p2701,11
c1806,p173,12
c1806,p337,13
c1806,p3155,14
c1806,p144,15
c1806,p287,16
c1806,p20,17
c1806,p502,18
c1806,p252,19
c1806,p3679,20
c1807,p36,1
c1807,p328,2
c1807,p3531,3
c1807,p21,4
c1807,p2646,5
c1807,p2641,6
c1807,p60,7
c1807,p3297,8
c1807,p396,9
c1807,p809,10
c1807,p2988,11
c1807,p2949,12
c1807,p3428,13
c1807,p572,14
c1807,p66,15
c1807,p3712,16
c1807,p159,17
c1807,p2034,18
c1807,p2654,19
c1807,p2866,20
c1808,p156,1
c1808,p294,2
c1808,p153,3
c1808,p65,4
c1808,p502,5
c1808,p425,6
c1808,p235,7
c1808,p580,8
c1808,p1106,9
c1808,p1307,10
c1808,p3325,11
c1808,p747,12
c1808,p240,13
c1808,p28,14
c1808,p900,15
c1808,p3330,16
c1808,p1219,17
c1808,p26,18
c1808,p3326,19
c1808,p3324,20
c1809,p2975,1
c1809,p3299,2
c1809,p193,3
c1809,p4,4
c1809,p3267,5
c1809,p150,6
c1809,p156,7
c1809,p3194,8
c1809,p192,9
c1809,p324,10
c1809,p1185,11
c1809,p7,12
c1809,p126,13
c1809,p677,14
c1809,p195,15
c1809,p3536,16
c1809,p3339,17
c1809,p134,18
c1809,p502,19
c1809,p430,20
c181,p747,1
c181,p936,2
c181,p2434,3
c181,p65,4
c181,p968,5
c181,p1114,6
c181,p177,7
c181,p2852,8
c181,p400,9
c181,p934,10
c181,p66,11
c181,p939,12
c181,p935,13
c181,p257,14
c181,p1253,15
c181,p620,16
c181,p941,17
c181,p2856,18
c181,p303,19
c181,p112,20
c1810,p1219,1
c1810,p3321,2
c1810,p54,3
c1810,p18,4
c1810,p134,5
c1810,p3186,6
c1810,p189,7
c1810,p223,8
c1810,p270,9
c1810,p2987,10
c1810,p61,11
c1810,p2288,12
c1810,p321,13
c1810,p150,14
c1810,p572,15
c1810,p26,16
c1810,p1328,17
c1810,p103,18
c1810,p428,19
c1810,p180,20
c1811,p2313,1
c1811,p428,2
c1811,p238,3
c1811,p286,4
c1811,p287,5
c1811,p109,6
c1811,p189,7
c1811,p3379,8
c1811,p3006,9
c1811,p181,10
c1811,p1125,11
c1811,p153,12
c1811,p3383,13
c1811,p3378,14
c1811,p3302,15
c1811,p3031,16
c1811,p463,17
c1811,p350,18
c1811,p110,19
c1811,p3304,20
c1812,p55,1
c1812,p54,2
c1812,p3067,3
c1812,p2902,4
c1812,p3391,5
c1812,p344,6
c1812,p349,7
c1812,p9,8
c1812,p3168,9
c1812,p692,10
c1812,p52,11
c1812,p90,12
c1812,p1147,13
c1812,p1112,14
c1812,p2788,15
c1812,p403,16
c1812,p1185,17
c1812,p1340,18
c1812,p392,19
c1812,p500,20
c1813,p2975,1
c1813,p490,2
c1813,p808,3
c1813,p3016,4
c1813,p151,5
c1813,p3017,6
c1813,p3014,7
c1813,p37,8
c1813,p131,9
c1813,p291,10
c1813,p603,11
c1813,p484,12
c1813,p192,13
c1813,p32,14
c1813,p428,15
c1813,p383,16
c1813,p46,17
c1813,p35,18
c1813,p3155,19
c1813,p150,20
c1814,p177,1
c1814,p2643,2
c1814,p2949,3
c1814,p179,4
c1814,p271,5
c1814,p328,6
c1814,p1862,7
c1814,p2652,8
c1814,p182,9
c1814,p364,10
c1814,p181,11
c1814,p70,12
c1814,p484,13
c1814,p3077,14
c1814,p180,15
c1814,p109,16
c1814,p3132,17
c1814,p3150,18
c1814,p178,19
c1814,p2657,20
c1815,p34,1
c1815,p303,2
c1815,p1853,3
c1815,p335,4
c1815,p44,5
c1815,p2313,6
c1815,p878,7
c1815,p557,8
c1815,p46,9
c1815,p66,10
c1815,p697,11
c1815,p558,12
c1815,p161,13
c1815,p170,14
c1815,p623,15
c1815,p808,16
c1815,p447,17
c1815,p240,18
c1815,p3692,19
c1815,p9,20
c1816,p580,1
c1816,p544,2
c1816,p70,3
c1816,p131,4
c1816,p207,5
c1816,p1042,6
c1816,p878,7
c1816,p2057,8
c1816,p2640,9
c1816,p502,10
c1816,p3415,11
c1816,p344,12
c1816,p2058,13
c1816,p1853,14
c1816,p463,15
c1816,p1928,16
c1816,p20,17
c1816,p3151,18
c1816,p100,19
c1816,p134,20
c1817,p2868,1
c1817,p968,2
c1817,p808,3
c1817,p1861,4
c1817,p1144,5
c1817,p868,6
c1817,p35,7
c1817,p68,8
c1817,p359,9
c1817,p161,10
c1817,p1348,11
c1817,p447,12
c1817,p301,13
c1817,p382,14
c1817,p265,15
c1817,p323,16
c1817,p822,17
c1817,p2866,18
c1817,p519,19
c1817,p1244,20
c1818,p189,1
c1818,p1758,2
c1818,p710,3
c1818,p428,4
c1818,p780,5
c1818,p2177,6
c1818,p1208,7
c1818,p1715,8
c1818,p2574,9
c1818,p924,10
c1818,p2413,11
c1818,p54,12
c1818,p569,13
c1818,p131,14
c1818,p1905,15
c1818,p237,16
c1818,p688,17
c1818,p693,18
c1818,p1714,19
c1818,p246,20
c182,p3383,1
c182,p2866,2
c182,p2868,3
c182,p507,4
c182,p240,5
c182,p3511,6
c182,p3390,7
c182,p907,8
c182,p305,9
c182,p2873,10
c182,p2867,11
c182,p3697,12
c182,p124,13
c182,p2869,14
c182,p62,15
c182,p34,16
c182,p2988,17
c182,p1019,18
c182,p3019,19
c182,p119,20
c1820,p58,1
c1820,p54,2
c1820,p52,3
c1820,p659,4
c1820,p580,5
c1820,p2894,6
c1820,p55,7
c1820,p1436,8
c1820,p128,9
c1820,p604,10
c1820,p2916,11
c1820,p701,12
c1820,p693,13
c1820,p3038,14
c1820,p283,15
c1820,p403,16
c1820,p1340,17
c1820,p3428,18
c1820,p3391,19
c1820,p1074,20
c1821,p2703,1
c1821,p340,2
c1821,p428,3
c1821,p3404,4
c1821,p3622,5
c1821,p3712,6
c1821,p276,7
c1821,p1219,8
c1821,p2649,9
c1821,p2707,10
c1821,p425,11
c1821,p371,12
c1821,p2640,13
c1821,p21,14
c1821,p1348,15
c1821,p277,16
c1821,p32,17
c1821,p77,18
c1821,p151,19
c1821,p2638,20
c1822,p294,1
c1822,p2975,2
c1822,p177,3
c1822,p1219,4
c1822,p878,5
c1822,p495,6
c1822,p94,7
c1822,p1909,8
c1822,p276,9
c1822,p715,10
c1822,p2949,11
c1822,p280,12
c1822,p277,13
c1822,p764,14
c1822,p3155,15
c1822,p941,16
c1822,p673,17
c1822,p3339,18
c1822,p2313,19
c1822,p2058,20
c1823,p4,1
c1823,p3155,2
c1823,p1078,3
c1823,p91,4
c1823,p268,5
c1823,p372,6
c1823,p428,7
c1823,p71,8
c1823,p499,9
c1823,p1231,10
c1823,p2866,11
c1823,p3428,12
c1823,p864,13
c1823,p863,14
c1823,p2975,15
c1823,p1245,16
c1823,p69,17
c1823,p2949,18
c1823,p286,19
c1823,p692,20
c1824,p428,1
c1824,p3013,2
c1824,p3155,3
c1824,p2954,4
c1824,p179,5
c1824,p3,6
c1824,p2949,7
c1824,p3056,8
c1824,p2948,9
c1824,p2640,10
c1824,p580,11
c1824,p3057,12
c1824,p2868,13
c1824,p1119,14
c1824,p3428,15
c1824,p156,16
c1824,p1219,17
c1824,p57,18
c1824,p193,19
c1824,p77,20
c1825,p809,1
c1825,p808,2
c1825,p602,3
c1825,p1033,4
c1825,p734,5
c1825,p91,6
c1825,p428,7
c1825,p2648,8
c1825,p863,9
c1825,p604,10
c1825,p448,11
c1825,p1457,12
c1825,p1185,13
c1825,p810,14
c1825,p2091,15
c1825,p692,16
c1825,p2736,17
c1825,p2788,18
c1825,p287,19
c1825,p968,20
c1826,p131,1
c1826,p588,2
c1826,p3177,3
c1826,p189,4
c1826,p124,5
c1826,p177,6
c1826,p1721,7
c1826,p3383,8
c1826,p77,9
c1826,p2640,10
c1826,p552,11
c1826,p3136,12
c1826,p428,13
c1826,p199,14
c1826,p312,15
c1826,p109,16
c1826,p319,17
c1826,p2831,18
c1826,p827,19
c1826,p46,20
c1827,p3184,1
c1827,p71,2
c1827,p3698,3
c1827,p122,4
c1827,p3264,5
c1827,p177,6
c1827,p1016,7
c1827,p631,8
c1827,p270,9
c1827,p271,10
c1827,p2864,11
c1827,p2986,12
c1827,p173,13
c1827,p2868,14
c1827,p1027,15
c1827,p219,16
c1827,p3078,17
c1827,p66,18
c1827,p2985,19
c1827,p907,20
c1828,p2455,1
c1828,p227,2
c1828,p2654,3
c1828,p2701,4
c1828,p3371,5
c1828,p2657,6
c1828,p2918,7
c1828,p3373,8
c1828,p603,9
c1828,p1017,10
c1828,p3145,11
c1828,p3195,12
c1828,p435,13
c1828,p0,14
c1828,p3086,15
c1828,p3390,16
c1828,p428,17
c1828,p210,18
c1828,p3398,19
c1828,p370,20
c1829,p344,1
c1829,p286,2
c1829,p21,3
c1829,p3017,4
c1829,p288,5
c1829,p504,6
c1829,p2988,7
c1829,p2949,8
c1829,p78,9
c1829,p428,10
c1829,p77,11
c1829,p20,12
c1829,p692,13
c1829,p3155,14
c1829,p1017,15
c1829,p1862,16
c1829,p1038,17
c1829,p91,18
c1829,p2985,19
c1829,p863,20
c1830,p25,1
c1830,p199,2
c1830,p692,3
c1830,p428,4
c1830,p1112,5
c1830,p1088,6
c1830,p0,7
c1830,p157,8
c1830,p3023,9
c1830,p18,10
c1830,p866,11
c1830,p3155,12
c1830,p193,13
c1830,p383,14
c1830,p2058,15
c1830,p3168,16
c1830,p3013,17
c1830,p1658,18
c1830,p156,19
c1830,p210,20
c1831,p2788,1
c1831,p128,2
c1831,p283,3
c1831,p1019,4
c1831,p3192,5
c1831,p2864,6
c1831,p2869,7
c1831,p1034,8
c1831,p620,9
c1831,p38,10
c1831,p270,11
c1831,p66,12
c1831,p3116,13
c1831,p241,14
c1831,p2733,15
c1831,p2668,16
c1831,p2736,17
c1831,p242,18
c1831,p124,19
c1831,p428,20
c1832,p1764,1
c1832,p3019,2
c1832,p428,3
c1832,p7,4
c1832,p302,5
c1832,p1080,6
c1832,p171,7
c1832,p580,8
c1832,p239,9
c1832,p3613,10
c1832,p1159,11
c1832,p160,12
c1832,p1132,13
c1832,p427,14
c1832,p17,15
c1832,p1357,16
c1832,p1308,17
c1832,p714,18
c1832,p25,19
c1832,p1405,20
c1833,p428,1
c1833,p28,2
c1833,p180,3
c1833,p153,4
c1833,p350,5
c1833,p91,6
c1833,p1223,7
c1833,p544,8
c1833,p1125,9
c1833,p150,10
c1833,p968,11
c1833,p70,12
c1833,p698,13
c1833,p2313,14
c1833,p2736,15
c1833,p3031,16
c1833,p815,17
c1833,p110,18
c1833,p460,19
c1833,p602,20
c1834,p75,1
c1834,p91,2
c1834,p385,3
c1834,p1207,4
c1834,p1027,5
c1834,p1104,6
c1834,p90,7
c1834,p633,8
c1834,p193,9
c1834,p871,10
c1834,p270,11
c1834,p174,12
c1834,p0,13
c1834,p508,14
c1834,p2987,15
c1834,p682,16
c1834,p1294,17
c1834,p3299,18
c1834,p1951,19
c1834,p66,20
c1835,p189,1
c1835,p363,2
c1835,p3438,3
c1835,p2806,4
c1835,p266,5
c1835,p69,6
c1835,p428,7
c1835,p315,8
c1835,p2313,9
c1835,p268,10
c1835,p2949,11
c1835,p57,12
c1835,p793,13
c1835,p109,14
c1835,p1123,15
c1835,p99,16
c1835,p2647,17
c1835,p484,18
c1835,p458,19
c1835,p490,20
c1837,p2988,1
c1837,p2986,2
c1837,p2987,3
c1837,p59,4
c1837,p2868,5
c1837,p76,6
c1837,p242,7
c1837,p80,8
c1837,p3390,9
c1837,p907,10
c1837,p119,11
c1837,p270,12
c1837,p2807,13
c1837,p2985,14
c1837,p631,15
c1837,p3389,16
c1837,p70,17
c1837,p2668,18
c1837,p2865,19
c1837,p507,20
c1838,p428,1
c1838,p242,2
c1838,p124,3
c1838,p3168,4
c1838,p77,5
c1838,p1219,6
c1838,p603,7
c1838,p1470,8
c1838,p2975,9
c1838,p2788,10
c1838,p490,11
c1838,p2058,12
c1838,p881,13
c1838,p525,14
c1838,p134,15
c1838,p468,16
c1838,p875,17
c1838,p0,18
c1838,p1886,19
c1838,p469,20
c1839,p45,1
c1839,p688,2
c1839,p393,3
c1839,p381,4
c1839,p153,5
c1839,p1906,6
c1839,p884,7
c1839,p1827,8
c1839,p266,9
c1839,p474,10
c1839,p2058,11
c1839,p3704,12
c1839,p190,13
c1839,p1119,14
c1839,p693,15
c1839,p883,16
c1839,p246,17
c1839,p188,18
c1839,p1497,19
c1839,p1171,20
c184,p55,1
c184,p3449,2
c184,p54,3
c184,p52,4
c184,p1112,5
c184,p349,6
c184,p134,7
c184,p342,8
c184,p3396,9
c184,p392,10
c184,p1086,11
c184,p693,12
c184,p3168,13
c184,p3178,14
c184,p3179,15
c184,p917,16
c184,p2916,17
c184,p301,18
c184,p3428,19
c184,p2911,20
c1840,p3336,1
c1840,p428,2
c1840,p192,3
c1840,p592,4
c1840,p1010,5
c1840,p2655,6
c1840,p131,7
c1840,p71,8
c1840,p474,9
c1840,p243,10
c1840,p1219,11
c1840,p1009,12
c1840,p463,13
c1840,p3321,14
c1840,p3,15
c1840,p877,16
c1840,p3164,17
c1840,p3207,18
c1840,p3337,19
c1840,p173,20
c1841,p3012,1
c1841,p3016,2
c1841,p3015,3
c1841,p1219,4
c1841,p3017,5
c1841,p1436,6
c1841,p3155,7
c1841,p494,8
c1841,p3056,9
c1841,p18,10
c1841,p2975,11
c1841,p2949,12
c1841,p193,13
c1841,p2788,14
c1841,p156,15
c1841,p1029,16
c1841,p2640,17
c1841,p199,18
c1841,p1357,19
c1841,p1119,20
c1842,p3019,1
c1842,p2057,2
c1842,p2326,3
c1842,p2645,4
c1842,p2654,5
c1842,p160,6
c1842,p2668,7
c1842,p820,8
c1842,p3049,9
c1842,p543,10
c1842,p35,11
c1842,p1116,12
c1842,p1990,13
c1842,p878,14
c1842,p2641,15
c1842,p3473,16
c1842,p1252,17
c1842,p27,18
c1842,p1631,19
c1842,p509,20
c1843,p3212,1
c1843,p358,2
c1843,p134,3
c1843,p3214,4
c1843,p3211,5
c1843,p429,6
c1843,p287,7
c1843,p1010,8
c1843,p604,9
c1843,p876,10
c1843,p1185,11
c1843,p9,12
c1843,p52,13
c1843,p243,14
c1843,p17,15
c1843,p3213,16
c1843,p383,17
c1843,p177,18
c1843,p315,19
c1843,p325,20
c1844,p1436,1
c1844,p0,2
c1844,p720,3
c1844,p1063,4
c1844,p177,5
c1844,p1081,6
c1844,p3079,7
c1844,p25,8
c1844,p819,9
c1844,p288,10
c1844,p1617,11
c1844,p2921,12
c1844,p285,13
c1844,p70,14
c1844,p2865,15
c1844,p2866,16
c1844,p195,17
c1844,p2864,18
c1844,p2869,19
c1844,p3155,20
c1846,p91,1
c1846,p9,2
c1846,p2049,3
c1846,p3078,4
c1846,p90,5
c1846,p192,6
c1846,p1080,7
c1846,p399,8
c1846,p2949,9
c1846,p1079,10
c1846,p94,11
c1846,p3077,12
c1846,p583,13
c1846,p143,14
c1846,p182,15
c1846,p18,16
c1846,p193,17
c1846,p174,18
c1846,p2866,19
c1846,p241,20
c1847,p46,1
c1847,p863,2
c1847,p2949,3
c1847,p344,4
c1847,p3078,5
c1847,p3698,6
c1847,p688,7
c1847,p76,8
c1847,p716,9
c1847,p190,10
c1847,p90,11
c1847,p3077,12
c1847,p3067,13
c1847,p57,14
c1847,p3428,15
c1847,p3440,16
c1847,p745,17
c1847,p1514,18
c1847,p640,19
c1847,p319,20
c1848,p809,1
c1848,p1033,2
c1848,p32,3
c1848,p808,4
c1848,p2091,5
c1848,p1032,6
c1848,p36,7
c1848,p448,8
c1848,p2866,9
c1848,p2647,10
c1848,p2646,11
c1848,p291,12
c1848,p124,13
c1848,p349,14
c1848,p66,15
c1848,p572,16
c1848,p2034,17
c1848,p2648,18
c1848,p1853,19
c1848,p201,20
c1849,p1080,1
c1849,p57,2
c1849,p192,3
c1849,p54,4
c1849,p156,5
c1849,p3067,6
c1849,p604,7
c1849,p3463,8
c1849,p3151,9
c1849,p879,10
c1849,p692,11
c1849,p194,12
c1849,p3184,13
c1849,p3423,14
c1849,p3465,15
c1849,p2058,16
c1849,p500,17
c1849,p21,18
c1849,p179,19
c1849,p454,20
c185,p1185,1
c185,p0,2
c185,p2057,3
c185,p3183,4
c185,p892,5
c185,p18,6
c185,p17,7
c185,p3155,8
c185,p448,9
c185,p2574,10
c185,p2058,11
c185,p2788,12
c185,p124,13
c185,p2945,14
c185,p2250,15
c185,p602,16
c185,p464,17
c185,p808,18
c185,p531,19
c185,p1033,20
c1850,p55,1
c1850,p54,2
c1850,p2902,3
c1850,p1112,4
c1850,p2057,5
c1850,p9,6
c1850,p635,7
c1850,p52,8
c1850,p1340,9
c1850,p403,10
c1850,p301,11
c1850,p58,12
c1850,p3449,13
c1850,p78,14
c1850,p3267,15
c1850,p659,16
c1850,p922,17
c1850,p917,18
c1850,p128,19
c1850,p90,20
c1851,p583,1
c1851,p221,2
c1851,p851,3
c1851,p1079,4
c1851,p3777,5
c1851,p1868,6
c1851,p1025,7
c1851,p502,8
c1851,p863,9
c1851,p288,10
c1851,p214,11
c1851,p1225,12
c1851,p3531,13
c1851,p3065,14
c1851,p219,15
c1851,p416,16
c1851,p237,17
c1851,p3211,18
c1851,p2808,19
c1851,p192,20
c1852,p2948,1
c1852,p484,2
c1852,p2954,3
c1852,p3014,4
c1852,p1219,5
c1852,p572,6
c1852,p2057,7
c1852,p1436,8
c1852,p2975,9
c1852,p829,10
c1852,p17,11
c1852,p604,12
c1852,p280,13
c1852,p1105,14
c1852,p77,15
c1852,p764,16
c1852,p1041,17
c1852,p1038,18
c1852,p177,19
c1852,p9,20
c1854,p604,1
c1854,p166,2
c1854,p1219,3
c1854,p907,4
c1854,p428,5
c1854,p76,6
c1854,p2640,7
c1854,p240,8
c1854,p78,9
c1854,p452,10
c1854,p2685,11
c1854,p3155,12
c1854,p3299,13
c1854,p70,14
c1854,p2868,15
c1854,p3140,16
c1854,p193,17
c1854,p194,18
c1854,p124,19
c1854,p98,20
c1855,p0,1
c1855,p2668,2
c1855,p1219,3
c1855,p632,4
c1855,p3390,5
c1855,p2868,6
c1855,p62,7
c1855,p242,8
c1855,p2985,9
c1855,p2873,10
c1855,p1019,11
c1855,p2987,12
c1855,p2057,13
c1855,p271,14
c1855,p620,15
c1855,p20,16
c1855,p240,17
c1855,p112,18
c1855,p3697,19
c1855,p2685,20
c1856,p46,1
c1856,p460,2
c1856,p868,3
c1856,p177,4
c1856,p94,5
c1856,p3082,6
c1856,p193,7
c1856,p1070,8
c1856,p44,9
c1856,p2647,10
c1856,p1006,11
c1856,p1040,12
c1856,p396,13
c1856,p9,14
c1856,p558,15
c1856,p2640,16
c1856,p346,17
c1856,p277,18
c1856,p0,19
c1856,p301,20
c1858,p1862,1
c1858,p77,2
c1858,p580,3
c1858,p494,4
c1858,p1219,5
c1858,p3155,6
c1858,p2969,7
c1858,p3,8
c1858,p21,9
c1858,p4,10
c1858,p3425,11
c1858,p57,12
c1858,p3083,13
c1858,p2058,14
