cid,pid,quantity
c261,p1827,1
c261,p1119,1
c261,p1211,3
c261,p884,1
c261,p140,1
c261,p39,2
c261,p428,2
c261,p3012,2
c261,p3013,2
c261,p3016,1
c261,p3015,1
c261,p3017,1
c261,p2954,1
c261,p3014,3
c261,p100,2
c261,p587,2
c261,p484,4
c261,p857,1
c261,p303,3
c261,p34,3
c261,p334,5
c261,p332,2
c261,p365,4
c261,p2450,3
c261,p2456,3
c261,p3035,1
c261,p3082,1
c261,p1431,2
c261,p263,1
c261,p2087,1
c261,p3145,1
c261,p264,1
c261,p3155,1
c261,p3149,1
c261,p3165,1
c261,p3156,1
c261,p2640,5
c261,p379,1
c261,p3133,2
c261,p1229,3
c261,p474,3
c261,p1657,4
c261,p1385,4
c261,p1439,4
c261,p3032,1
c261,p3033,1
c261,p3061,1
c261,p3038,2
c261,p1683,1
c261,p35,5
c261,p62,6
c261,p1481,2
c261,p175,8
c261,p209,1
c261,p420,1
c261,p3195,1
c261,p2327,3
c261,p52,1
c261,p659,2
c261,p53,1
c261,p55,1
c261,p683,1
c261,p1034,6
c261,p2091,2
c261,p3147,2
c261,p1015,2
c261,p2455,2
c261,p543,2
c262,p2768,1
c262,p2363,1
c262,p496,2
c262,p1005,1
c262,p3449,1
c262,p1164,1
c262,p3164,1
c262,p426,1
c262,p1593,1
c262,p363,1
c262,p337,2
c262,p345,1
c262,p27,1
c262,p2894,2
c262,p2313,2
c262,p774,1
c262,p1434,1
c262,p1518,1
c262,p176,1
c262,p1390,1
c262,p459,2
c262,p1951,1
c262,p3303,1
c262,p2344,1
c262,p1348,1
c262,p2442,1
c262,p1938,1
c262,p1936,1
c262,p3576,1
c262,p3569,1
c262,p958,1
c262,p377,1
c262,p732,1
c262,p178,1
c262,p359,1
c262,p360,2
c262,p2856,1
c262,p2852,1
c262,p2853,1
c262,p1069,2
c262,p526,1
c262,p527,4
c262,p193,1
c262,p319,2
c262,p318,2
c262,p396,2
c262,p3194,1
c262,p473,2
c262,p2771,1
c262,p37,2
c262,p1389,1
c262,p1112,1
c262,p155,1
c262,p1861,2
c262,p3658,1
c262,p2769,1
c262,p3231,1
c262,p3223,1
c262,p305,2
c262,p3511,1
c262,p2445,1
c262,p2342,1
c262,p1991,1
c262,p1467,1
c262,p1988,1
c262,p1468,1
c262,p1987,1
c262,p102,1
c262,p350,2
c262,p2715,2
c262,p346,1
c262,p325,4
c262,p326,1
c262,p321,1
c262,p2712,1
c262,p367,1
c262,p366,1
c262,p368,1
c262,p892,2
c262,p887,2
c262,p3078,2
c262,p3077,2
c262,p2333,1
c262,p1299,1
c262,p528,1
c262,p2571,1
c262,p2551,1
c262,p872,1
c262,p383,3
c262,p551,4
c262,p170,1
c262,p3440,1
c262,p169,1
c262,p486,1
c262,p128,1
c262,p284,1
c262,p2098,1
c262,p399,1
c262,p922,1
c262,p272,2
c262,p251,1
c262,p344,1
c262,p134,2
c262,p614,1
c262,p445,1
c262,p250,1
c262,p3428,1
c262,p2250,1
c262,p2146,1
c262,p917,3
c262,p21,2
c262,p3067,6
c262,p60,5
c262,p3229,2
c262,p2865,2
c262,p2867,3
c262,p2987,4
c262,p119,1
c262,p508,3
c262,p3698,1
c262,p2986,4
c262,p59,4
c262,p76,2
c262,p124,6
c262,p2685,2
c262,p633,2
c262,p907,2
c262,p631,5
c262,p634,1
c262,p3192,1
c262,p3389,3
c262,p2988,3
c262,p507,2
c262,p80,4
c262,p632,3
c262,p75,4
c262,p2784,2
c262,p3079,2
c262,p145,2
c262,p3026,1
c262,p1082,1
c262,p3425,1
c262,p271,5
c262,p2866,1
c262,p2868,3
c262,p270,2
c262,p2985,3
c262,p122,2
c262,p3697,1
c262,p242,5
c262,p66,4
c262,p3728,1
c262,p240,5
c262,p269,1
c262,p2668,2
c262,p3390,1
c262,p2873,2
c262,p241,2
c262,p2588,1
c262,p68,2
c262,p959,1
c262,p1018,2
c262,p2346,1
c262,p2945,1
c262,p2962,1
c262,p3116,3
c262,p1160,1
c262,p267,1
c262,p266,1
c262,p1965,1
c262,p2382,1
c262,p3739,2
c262,p46,3
c262,p150,3
c262,p3023,2
c262,p3048,4
c262,p595,1
c262,p1241,2
c262,p1206,2
c262,p932,1
c262,p460,1
c262,p988,2
c262,p909,1
c262,p1008,1
c262,p2406,1
c262,p458,2
c262,p942,1
c262,p295,1
c262,p1608,1
c262,p1609,1
c262,p10,2
c262,p11,1
c262,p972,1
c262,p908,2
c262,p1409,2
c262,p2407,1
c262,p779,1
c262,p1294,1
c262,p1027,2
c262,p342,1
c262,p428,1
c262,p400,1
c262,p78,1
c262,p912,2
c262,p338,1
c262,p300,2
c262,p339,2
c262,p1085,2
c262,p430,1
c262,p149,1
c262,p1564,1
c262,p380,1
c262,p303,3
c262,p304,2
c262,p34,5
c262,p3543,3
c262,p3533,3
c262,p3545,2
c262,p3541,2
c262,p3404,3
c262,p3135,1
c262,p597,1
c262,p280,1
c262,p340,6
c262,p3145,2
c262,p3136,2
c262,p3179,1
c262,p3177,1
c262,p3178,1
c262,p1909,2
c262,p1477,1
c262,p1260,2
c262,p146,2
c262,p2911,1
c262,p3230,1
c262,p3234,1
c262,p35,3
c262,p3512,1
c262,p615,1
c262,p1296,2
c262,p62,1
c262,p67,3
c262,p1642,1
c262,p3567,1
c262,p3691,1
c262,p780,1
c262,p790,2
c262,p804,1
c262,p72,1
c262,p1853,1
c262,p175,1
c262,p56,7
c262,p421,9
c262,p420,7
c262,p3321,2
c262,p3363,1
c262,p3339,1
c262,p3337,1
c262,p3696,2
c262,p3535,1
c262,p3675,2
c262,p0,1
c262,p1,1
c262,p194,1
c262,p1470,1
c262,p52,1
c262,p659,1
c262,p901,1
c262,p1741,1
c262,p902,1
c262,p903,1
c262,p1341,1
c262,p1238,1
c262,p1239,1
c262,p714,2
c262,p716,1
c262,p1034,1
c262,p3517,1
c262,p1947,1
c262,p3176,1
c262,p2896,1
c263,p882,1
c263,p1734,3
c263,p9,7
c263,p3678,2
c263,p2741,1
c263,p1328,1
c263,p178,3
c263,p84,1
c263,p173,1
c263,p2205,1
c263,p2197,2
c263,p2949,5
c263,p1974,1
c263,p2978,1
c263,p1104,1
c263,p1011,1
c263,p778,1
c263,p1086,5
c263,p3077,1
c263,p541,1
c263,p490,1
c263,p171,1
c263,p1436,4
c263,p344,1
c263,p134,2
c263,p17,7
c263,p131,1
c263,p13,2
c263,p220,1
c263,p1185,1
c263,p3264,1
c263,p3030,1
c263,p866,2
c263,p199,1
c263,p3374,1
c263,p428,2
c263,p1229,3
c263,p179,2
c263,p2911,2
c263,p335,3
c263,p2975,2
c263,p668,1
c263,p2701,2
c263,p209,1
c263,p1237,3
c263,p1223,4
c263,p3580,1
c263,p3614,1
c263,p820,1
c263,p0,5
c263,p1,1
c263,p54,5
c263,p1125,4
c263,p1015,4
c263,p3727,2
c263,p543,4
c264,p268,2
c264,p1445,2
c264,p297,2
c264,p291,1
c264,p559,1
c264,p99,1
c264,p104,1
c264,p377,1
c264,p732,2
c264,p385,2
c264,p734,2
c264,p287,1
c264,p2949,1
c264,p1628,1
c264,p1629,1
c264,p3451,1
c264,p1033,1
c264,p693,1
c264,p364,1
c264,p182,2
c264,p170,1
c264,p171,2
c264,p169,2
c264,p250,1
c264,p124,1
c264,p145,1
c264,p271,1
c264,p2866,1
c264,p240,1
c264,p2873,1
c264,p376,2
c264,p373,2
c264,p1306,1
c264,p608,1
c264,p1162,1
c264,p87,1
c264,p577,1
c264,p276,1
c264,p156,1
c264,p195,2
c264,p264,1
c264,p1311,1
c264,p88,1
c264,p640,2
c264,p146,1
c264,p808,1
c264,p968,2
c264,p519,1
c264,p1032,2
c264,p194,1
c264,p3253,2
c265,p712,1
c265,p1246,1
c265,p71,2
c265,p268,2
c265,p1613,1
c265,p1612,1
c265,p387,1
c265,p2869,1
c265,p2279,1
c265,p2181,1
c265,p840,1
c265,p1166,1
c265,p381,1
c265,p676,1
c265,p287,1
c265,p325,1
c265,p326,1
c265,p776,1
c265,p693,1
c265,p171,1
c265,p169,1
c265,p7,1
c265,p344,1
c265,p134,1
c265,p1193,1
c265,p1832,2
c265,p2867,1
c265,p508,1
c265,p2986,1
c265,p59,1
c265,p124,1
c265,p634,1
c265,p2988,1
c265,p507,1
c265,p632,1
c265,p75,1
c265,p1937,2
c265,p827,1
c265,p800,1
c265,p3684,1
c265,p566,2
c265,p764,2
c265,p896,1
c265,p561,2
c265,p69,2
c265,p267,2
c265,p177,2
c265,p1219,1
c265,p1281,2
c265,p2200,1
c265,p552,1
c265,p370,1
c265,p372,1
c265,p2320,5
c265,p3184,1
c265,p1550,1
c265,p579,1
c265,p4,1
c265,p195,1
c265,p3326,1
c265,p3330,2
c265,p312,2
c265,p1171,1
c265,p1194,1
c265,p3324,1
c265,p3140,2
c265,p3142,2
c265,p1311,2
c265,p874,1
c265,p855,1
c265,p3032,1
c265,p3262,1
c265,p853,2
c265,p296,2
c265,p179,1
c265,p1652,1
c265,p3195,1
c265,p3302,1
c265,p0,1
c265,p2327,1
c265,p348,1
c265,p3340,2
c265,p3352,2
c266,p975,1
c266,p974,2
c266,p1126,1
c266,p1865,1
c266,p3372,1
c266,p1441,2
c266,p239,1
c266,p2178,2
c266,p795,1
c266,p794,1
c266,p141,1
c266,p1084,1
c266,p197,2
c266,p3303,1
c266,p1866,1
c266,p930,1
c266,p666,1
c266,p361,1
c266,p734,1
c266,p488,1
c266,p489,1
c266,p1381,2
c266,p1388,1
c266,p1987,1
c266,p1011,1
c266,p168,1
c266,p127,1
c266,p2337,2
c266,p2240,2
c266,p3299,1
c266,p222,1
c266,p1143,1
c266,p1142,1
c266,p364,5
c266,p171,1
c266,p169,1
c266,p3093,1
c266,p1897,2
c266,p192,1
c266,p3422,1
c266,p1789,2
c266,p568,2
c266,p1398,1
c266,p44,2
c266,p3228,1
c266,p2365,1
c266,p121,1
c266,p1959,2
c266,p2114,2
c266,p290,2
c266,p2113,2
c266,p1241,2
c266,p449,1
c266,p2120,1
c266,p1152,1
c266,p336,1
c266,p313,2
c266,p140,1
c266,p428,1
c266,p300,1
c266,p334,2
c266,p2450,1
c266,p759,1
c266,p939,1
c266,p227,1
c266,p198,2
c266,p879,1
c266,p1394,1
c266,p534,2
c266,p1481,1
c266,p810,1
c266,p1906,1
c266,p1828,1
c266,p1182,2
c266,p3321,1
c266,p3339,1
c266,p3336,1
c266,p3337,1
c266,p992,1
c266,p659,1
c266,p2434,2
c268,p159,1
c268,p2215,1
c268,p3511,1
c268,p321,1
c268,p2182,1
c268,p1744,1
c268,p330,1
c268,p333,1
c268,p3229,1
c268,p3698,1
c268,p59,1
c268,p80,1
c268,p75,1
c268,p270,1
c268,p3697,1
c268,p241,1
c268,p3644,1
c268,p669,2
c268,p1608,1
c268,p1609,1
c268,p45,1
c268,p1010,1
c268,p160,1
c268,p3512,1
c268,p3535,1
c268,p1153,1
c268,p1470,1
c270,p2923,2
c270,p317,1
c270,p26,2
c270,p27,4
c270,p931,1
c270,p1106,1
c270,p307,1
c270,p3280,2
c270,p649,2
c270,p815,3
c270,p842,1
c270,p3031,1
c270,p178,2
c270,p360,1
c270,p352,1
c270,p2590,2
c270,p3157,1
c270,p3213,1
c270,p1105,1
c270,p157,2
c270,p1863,2
c270,p1502,1
c270,p973,2
c270,p3218,1
c270,p849,1
c270,p243,3
c270,p3428,1
c270,p148,3
c270,p147,5
c270,p3123,2
c270,p1704,2
c270,p373,2
c270,p220,1
c270,p2919,1
c270,p1029,2
c270,p384,2
c270,p3526,1
c270,p595,1
c270,p552,2
c270,p295,1
c270,p371,2
c270,p553,2
c270,p372,2
c270,p45,10
c270,p2735,1
c270,p2732,1
c270,p3269,1
c270,p850,1
c270,p592,1
c270,p747,2
c270,p865,1
c270,p308,2
c270,p1886,1
c270,p1119,1
c270,p816,4
c270,p698,4
c270,p428,2
c270,p3131,1
c270,p400,1
c270,p156,1
c270,p941,1
c270,p430,1
c270,p303,5
c270,p34,7
c270,p434,1
c270,p2583,3
c270,p881,1
c270,p471,2
c270,p1739,2
c270,p3155,1
c270,p3149,1
c270,p3140,2
c270,p1229,1
c270,p3151,1
c270,p35,4
c270,p1123,2
c270,p3160,2
c270,p282,1
c270,p817,2
c270,p82,5
c270,p1056,2
c270,p2430,2
c270,p1125,2
c270,p3346,2
c270,p3415,2
c271,p40,7
c271,p793,1
c271,p495,2
c271,p867,1
c271,p204,1
c271,p448,1
c271,p1096,2
c271,p291,1
c271,p1554,1
c271,p437,1
c271,p826,1
c271,p518,1
c271,p193,1
c271,p396,1
c271,p136,1
c271,p771,1
c271,p1619,1
c271,p1167,1
c271,p188,3
c271,p109,1
c271,p287,2
c271,p602,2
c271,p863,2
c271,p1325,1
c271,p546,2
c271,p350,2
c271,p346,1
c271,p311,1
c271,p325,1
c271,p326,1
c271,p356,1
c271,p1059,1
c271,p383,1
c271,p169,1
c271,p192,1
c271,p60,2
c271,p2865,2
c271,p59,1
c271,p124,2
c271,p631,2
c271,p2988,1
c271,p1289,1
c271,p279,1
c271,p298,1
c271,p347,1
c271,p460,1
c271,p909,1
c271,p592,1
c271,p4,1
c271,p48,1
c271,p156,2
c271,p430,1
c271,p257,1
c271,p484,1
c271,p195,1
c271,p3132,3
c271,p224,1
c271,p160,1
c271,p1288,1
c271,p179,1
c271,p663,1
c271,p780,1
c271,p1123,1
c271,p194,1
c271,p714,1
c271,p1617,1
c271,p715,2
c271,p716,1
c272,p505,1
c272,p1891,1
c272,p301,1
c272,p3377,1
c272,p315,1
c272,p910,1
c272,p293,2
c272,p2788,1
c272,p9,1
c272,p2313,1
c272,p217,1
c272,p3462,1
c272,p791,1
c272,p459,1
c272,p550,2
c272,p3260,1
c272,p3064,1
c272,p2388,1
c272,p3655,1
c272,p760,1
c272,p97,1
c272,p2907,1
c272,p6,1
c272,p383,2
c272,p922,2
c272,p344,2
c272,p134,3
c272,p614,1
c272,p3128,1
c272,p17,1
c272,p250,1
c272,p77,1
c272,p3525,1
c272,p18,1
c272,p1030,1
c272,p2985,1
c272,p2808,1
c272,p3338,1
c272,p46,1
c272,p1017,1
c272,p199,1
c272,p1208,1
c272,p112,1
c272,p1383,1
c272,p1027,2
c272,p3131,1
c272,p78,1
c272,p3379,1
c272,p3378,1
c272,p2957,1
c272,p3385,1
c272,p263,1
c272,p3179,1
c272,p160,1
c272,p808,1
c272,p968,2
c272,p615,1
c272,p3127,1
c272,p189,1
c272,p603,2
c272,p113,2
c272,p1020,1
c272,p1109,1
c272,p282,1
c272,p3081,1
c272,p1345,1
c272,p822,1
c272,p1567,1
c272,p0,1
c272,p1,1
c272,p3126,2
c272,p194,1
c272,p348,1
c272,p786,3
c272,p2434,2
c272,p2455,2
c272,p1517,2
c272,p3253,2
c272,p403,1
c272,p2925,1
c274,p3377,1
c274,p337,2
c274,p71,1
c274,p239,1
c274,p1100,1
c274,p572,2
c274,p3472,1
c274,p463,2
c274,p1721,1
c274,p2320,5
c274,p1794,1
c274,p569,1
c274,p324,1
c274,p3379,1
c274,p303,5
c274,p280,11
c274,p340,1
c274,p263,8
c274,p264,3
c274,p999,1
c274,p3133,5
c274,p3140,1
c274,p3142,2
c274,p2469,1
c274,p2468,1
c274,p1623,2
c274,p2239,3
c275,p40,1
c275,p1366,2
c275,p937,1
c275,p578,4
c275,p1164,3
c275,p1126,7
c275,p135,2
c275,p317,2
c275,p363,1
c275,p71,2
c275,p268,2
c275,p345,2
c275,p911,3
c275,p910,2
c275,p1519,1
c275,p2589,1
c275,p231,1
c275,p64,3
c275,p254,1
c275,p1390,2
c275,p459,3
c275,p931,5
c275,p1106,5
c275,p1930,5
c275,p307,2
c275,p815,1
c275,p550,1
c275,p766,1
c275,p238,1
c275,p958,1
c275,p1330,1
c275,p99,3
c275,p387,2
c275,p388,1
c275,p104,1
c275,p591,3
c275,p1151,5
c275,p259,1
c275,p1078,2
c275,p1457,2
c275,p84,5
c275,p1110,2
c275,p2,6
c275,p1389,1
c275,p676,1
c275,p674,3
c275,p188,2
c275,p109,6
c275,p287,2
c275,p1573,4
c275,p1304,1
c275,p1628,8
c275,p286,6
c275,p905,4
c275,p863,1
c275,p1261,1
c275,p1627,6
c275,p1629,1
c275,p1974,6
c275,p1823,2
c275,p2389,1
c275,p1991,1
c275,p102,1
c275,p103,5
c275,p722,1
c275,p47,2
c275,p1075,6
c275,p789,2
c275,p1195,1
c275,p157,1
c275,p1407,1
c275,p382,1
c275,p310,1
c275,p892,2
c275,p1113,1
c275,p1259,1
c275,p1625,1
c275,p828,4
c275,p1911,1
c275,p590,2
c275,p2310,1
c275,p1624,2
c275,p1460,2
c275,p1696,1
c275,p2040,1
c275,p416,5
c275,p778,1
c275,p540,1
c275,p875,5
c275,p737,3
c275,p253,3
c275,p849,3
c275,p306,2
c275,p490,2
c275,p1143,1
c275,p364,1
c275,p182,1
c275,p171,1
c275,p169,1
c275,p7,1
c275,p128,2
c275,p2914,1
c275,p344,3
c275,p134,2
c275,p17,1
c275,p192,1
c275,p57,1
c275,p221,3
c275,p2718,1
c275,p503,4
c275,p1832,3
c275,p60,12
c275,p2865,1
c275,p2867,1
c275,p61,4
c275,p119,4
c275,p508,7
c275,p59,10
c275,p76,5
c275,p124,13
c275,p2685,3
c275,p633,2
c275,p907,5
c275,p631,6
c275,p634,5
c275,p507,9
c275,p80,16
c275,p632,9
c275,p75,12
c275,p998,1
c275,p763,1
c275,p152,2
c275,p18,7
c275,p963,1
c275,p289,5
c275,p271,1
c275,p242,2
c275,p66,2
c275,p240,5
c275,p269,1
c275,p2668,1
c275,p241,3
c275,p2145,1
c275,p220,1
c275,p1756,1
c275,p1287,1
c275,p1133,2
c275,p1161,1
c275,p936,1
c275,p1740,1
c275,p69,4
c275,p362,4
c275,p70,2
c275,p267,2
c275,p177,2
c275,p266,2
c275,p607,2
c275,p878,1
c275,p435,4
c275,p1017,4
c275,p1685,2
c275,p1219,6
c275,p1800,1
c275,p852,1
c275,p1206,3
c275,p932,5
c275,p309,3
c275,p457,2
c275,p2288,2
c275,p1852,1
c275,p190,7
c275,p252,5
c275,p1687,4
c275,p577,3
c275,p458,2
c275,p942,3
c275,p1967,2
c275,p1862,1
c275,p1485,1
c275,p1473,1
c275,p1208,1
c275,p479,1
c275,p468,9
c275,p295,5
c275,p358,6
c275,p581,1
c275,p580,2
c275,p579,1
c275,p2733,1
c275,p2736,1
c275,p63,3
c275,p1177,2
c275,p83,1
c275,p854,1
c275,p58,1
c275,p1409,2
c275,p502,2
c275,p850,6
c275,p747,6
c275,p1294,1
c275,p308,4
c275,p1886,2
c275,p428,4
c275,p156,1
c275,p1342,1
c275,p257,1
c275,p484,1
c275,p203,1
c275,p195,2
c275,p224,1
c275,p2077,1
c275,p2058,4
c275,p2087,1
c275,p967,1
c275,p1171,2
c275,p2640,2
c275,p101,5
c275,p2056,3
c275,p2057,3
c275,p1311,9
c275,p294,4
c275,p939,1
c275,p227,4
c275,p153,5
c275,p874,15
c275,p65,1
c275,p855,7
c275,p1397,2
c275,p1650,2
c275,p1396,1
c275,p1543,2
c275,p151,5
c275,p1296,2
c275,p189,5
c275,p1124,1
c275,p688,2
c275,p668,2
c275,p1780,1
c275,p876,3
c275,p804,3
c275,p2701,1
c275,p628,2
c275,p960,1
c275,p429,2
c275,p1345,1
c275,p0,3
c275,p1,5
c275,p194,1
c275,p82,3
c275,p52,3
c275,p659,3
c275,p53,3
c275,p2138,1
c275,p877,2
c275,p403,1
c276,p882,1
c276,p275,2
c276,p301,1
c276,p2707,2
c276,p851,1
c276,p989,1
c276,p1068,1
c276,p1042,4
c276,p1240,2
c276,p2067,2
c276,p197,2
c276,p2370,2
c276,p448,1
c276,p1630,1
c276,p1019,1
c276,p826,1
c276,p111,1
c276,p193,1
c276,p406,1
c276,p1798,1
c276,p888,3
c276,p305,1
c276,p757,1
c276,p1105,1
c276,p168,3
c276,p546,8
c276,p356,1
c276,p586,1
c276,p1066,1
c276,p977,2
c276,p887,1
c276,p2974,1
c276,p3078,1
c276,p91,2
c276,p3062,1
c276,p529,1
c276,p528,1
c276,p2014,1
c276,p2717,1
c276,p57,1
c276,p221,1
c276,p147,3
c276,p21,2
c276,p3389,2
c276,p270,1
c276,p122,1
c276,p240,1
c276,p36,1
c276,p1418,1
c276,p681,1
c276,p1231,2
c276,p220,2
c276,p889,1
c276,p1391,3
c276,p1471,1
c276,p669,2
c276,p463,1
c276,p3502,1
c276,p3264,1
c276,p1537,3
c276,p1024,4
c276,p295,2
c276,p371,1
c276,p446,1
c276,p3184,1
c276,p779,1
c276,p865,1
c276,p1121,1
c276,p235,1
c276,p831,3
c276,p2649,1
c276,p304,1
c276,p455,1
c276,p2058,2
c276,p689,1
c276,p2813,2
c276,p101,1
c276,p3151,1
c276,p1533,1
c276,p198,1
c276,p1050,1
c276,p1623,1
c276,p151,2
c276,p3356,1
c276,p35,1
c276,p651,1
c276,p534,3
c276,p780,1
c276,p1631,1
c276,p3687,1
c276,p2704,2
c276,p647,1
c276,p206,1
c276,p1035,1
c276,p1223,2
c276,p3558,1
c276,p3696,1
c276,p3573,1
c276,p137,1
c276,p194,1
c276,p3346,4
c276,p626,1
c276,p89,1
c278,p582,1
c278,p1164,2
c278,p643,1
c278,p1184,1
c278,p2707,1
c278,p141,2
c278,p2787,1
c278,p1060,1
c278,p1714,1
c278,p1101,4
c278,p3031,1
c278,p3007,2
c278,p3006,1
c278,p2771,1
c278,p1063,1
c278,p173,1
c278,p2769,1
c278,p102,2
c278,p103,1
c278,p47,2
c278,p3554,1
c278,p3540,1
c278,p3557,2
c278,p757,1
c278,p494,2
c278,p993,1
c278,p1132,1
c278,p2337,1
c278,p2717,1
c278,p344,1
c278,p17,1
c278,p2767,1
c278,p3391,2
c278,p1634,1
c278,p1466,1
c278,p3122,1
c278,p60,1
c278,p3229,1
c278,p76,1
c278,p3192,1
c278,p80,1
c278,p1632,3
c278,p18,1
c278,p2823,1
c278,p959,3
c278,p1159,1
c278,p3238,1
c278,p2990,1
c278,p1219,2
c278,p866,1
c278,p199,1
c278,p571,1
c278,p1373,1
c278,p58,1
c278,p2324,1
c278,p756,1
c278,p140,1
c278,p324,6
c278,p912,2
c278,p1157,3
c278,p1230,1
c278,p430,1
c278,p3371,1
c278,p3373,1
c278,p3035,1
c278,p3082,2
c278,p5,2
c278,p312,1
c278,p3136,1
c278,p3149,1
c278,p3383,3
c278,p3298,5
c278,p3156,4
c278,p1404,1
c278,p1406,1
c278,p2640,1
c278,p1909,1
c278,p956,1
c278,p191,1
c278,p200,1
c278,p3168,1
c278,p1368,1
c278,p2975,2
c278,p2641,1
c278,p2645,1
c278,p3297,1
c278,p2654,1
c278,p175,1
c278,p2704,1
c278,p499,1
c278,p421,1
c278,p3195,1
c278,p3321,1
c278,p3558,1
c278,p3535,1
c278,p987,1
c278,p531,1
c278,p0,2
c278,p348,1
c278,p557,1
c278,p1617,1
c279,p1184,1
c279,p301,1
c279,p315,2
c279,p1513,2
c279,p2707,1
c279,p736,2
c279,p28,5
c279,p180,6
c279,p181,2
c279,p26,3
c279,p27,4
c279,p9,3
c279,p1448,3
c279,p991,1
c279,p302,2
c279,p106,3
c279,p25,1
c279,p217,6
c279,p1012,2
c279,p143,4
c279,p277,3
c279,p1106,1
c279,p3007,1
c279,p1096,2
c279,p1097,2
c279,p559,1
c279,p787,1
c279,p259,1
c279,p1078,1
c279,p1098,2
c279,p319,2
c279,p864,1
c279,p840,1
c279,p1166,1
c279,p720,8
c279,p734,1
c279,p1114,1
c279,p3736,1
c279,p2806,1
c279,p1467,2
c279,p3451,2
c279,p1033,1
c279,p1074,1
c279,p1104,1
c279,p246,2
c279,p3112,2
c279,p1679,3
c279,p887,1
c279,p654,1
c279,p829,1
c279,p2758,3
c279,p1451,1
c279,p416,1
c279,p838,2
c279,p130,1
c279,p3078,1
c279,p91,1
c279,p573,2
c279,p875,2
c279,p486,8
c279,p893,4
c279,p1340,1
c279,p399,2
c279,p922,1
c279,p251,2
c279,p1897,2
c279,p3637,1
c279,p1176,1
c279,p17,3
c279,p2237,3
c279,p575,4
c279,p221,1
c279,p2810,2
c279,p144,4
c279,p3268,1
c279,p3756,1
c279,p3617,1
c279,p1090,2
c279,p1398,2
c279,p1347,1
c279,p2143,1
c279,p18,2
c279,p963,1
c279,p289,4
c279,p2823,1
c279,p1453,1
c279,p1215,1
c279,p3638,1
c279,p3271,3
c279,p2248,1
c279,p891,2
c279,p594,1
c279,p1957,2
c279,p1411,1
c279,p3472,2
c279,p566,2
c279,p764,4
c279,p561,2
c279,p558,2
c279,p1160,1
c279,p1185,3
c279,p3748,1
c279,p878,3
c279,p1102,1
c279,p3739,1
c279,p46,1
c279,p1017,1
c279,p94,4
c279,p150,6
c279,p1103,1
c279,p798,2
c279,p2114,4
c279,p290,2
c279,p201,1
c279,p2200,3
c279,p932,1
c279,p577,1
c279,p552,1
c279,p3534,1
c279,p692,3
c279,p856,4
c279,p1373,4
c279,p276,3
c279,p142,4
c279,p2407,2
c279,p1342,1
c279,p735,1
c279,p3379,1
c279,p3371,1
c279,p334,2
c279,p3082,2
c279,p597,2
c279,p340,2
c279,p3155,1
c279,p1171,1
c279,p1194,1
c279,p227,1
c279,p3032,2
c279,p1213,1
c279,p1683,2
c279,p1067,2
c279,p487,2
c279,p810,1
c279,p804,2
c279,p219,2
c279,p1631,2
c279,p2641,2
c279,p2654,2
c279,p3250,1
c279,p282,1
c279,p3336,1
c279,p32,1
c279,p1032,2
c279,p110,2
c279,p349,3
c279,p3609,1
c279,p0,2
c279,p1470,1
c279,p902,1
c279,p715,2
c279,p1253,1
c279,p786,6
c279,p3357,2
c279,p2091,2
c279,p1517,2
c279,p700,1
c279,p3176,3
c279,p403,1
c279,p2925,2
c281,p217,1
c281,p1569,1
c281,p238,1
c281,p392,1
c281,p456,1
c281,p1112,1
c281,p652,1
c281,p389,1
c281,p1075,1
c281,p1074,2
c281,p1892,2
c281,p3119,2
c281,p2240,1
c281,p1745,1
c281,p6,1
c281,p490,2
c281,p344,3
c281,p134,1
c281,p503,1
c281,p3183,1
c281,p1139,1
c281,p2635,1
c281,p604,1
c281,p1359,1
c281,p1146,1
c281,p1687,1
c281,p1568,1
c281,p1862,2
c281,p502,1
c281,p428,3
c281,p3016,1
c281,p3015,1
c281,p3017,1
c281,p2636,2
c281,p912,1
c281,p1172,1
c281,p484,2
c281,p945,1
c281,p95,8
c281,p3168,1
c281,p2910,1
c281,p775,1
c281,p992,1
c281,p1223,1
c281,p0,6
c281,p123,1
c281,p348,1
c281,p343,1
c281,p55,1
c281,p714,1
c281,p2049,1
c281,p403,1
c282,p3575,1
c282,p40,1
c282,p975,1
c282,p3381,2
c282,p910,1
c282,p293,1
c282,p28,2
c282,p180,3
c282,p181,4
c282,p27,5
c282,p986,4
c282,p187,1
c282,p143,2
c282,p625,1
c282,p105,1
c282,p1042,2
c282,p3280,1
c282,p2159,2
c282,p16,2
c282,p1101,6
c282,p385,6
c282,p136,1
c282,p361,1
c282,p771,1
c282,p789,2
c282,p157,3
c282,p546,6
c282,p654,1
c282,p1911,2
c282,p1460,1
c282,p657,1
c282,p1502,3
c282,p985,4
c282,p1308,5
c282,p404,1
c282,p243,4
c282,p170,2
c282,p171,1
c282,p57,1
c282,p575,1
c282,p2595,2
c282,p3095,1
c282,p3391,1
c282,p3408,1
c282,p3,2
c282,p2411,2
c282,p3183,1
c282,p2202,1
c282,p500,2
c282,p1655,3
c282,p46,1
c282,p3024,1
c282,p866,3
c282,p1146,1
c282,p166,1
c282,p1438,1
c282,p1244,1
c282,p10,1
c282,p11,1
c282,p972,1
c282,p2209,1
c282,p142,3
c282,p1319,1
c282,p502,1
c282,p3269,1
c282,p779,1
c282,p461,1
c282,p544,4
