cid,pid,rank
c1307,p9,6
c1307,p46,7
c1307,p66,8
c1307,p604,9
c1307,p240,10
c1307,p3155,11
c1307,p270,12
c1307,p78,13
c1307,p2313,14
c1307,p242,15
c1307,p271,16
c1307,p150,17
c1307,p3428,18
c1307,p3019,19
c1307,p349,20
c1308,p0,1
c1308,p1219,2
c1308,p124,3
c1308,p177,4
c1308,p2975,5
c1308,p9,6
c1308,p46,7
c1308,p66,8
c1308,p604,9
c1308,p21,10
c1308,p77,11
c1308,p240,12
c1308,p3155,13
c1308,p270,14
c1308,p78,15
c1308,p2313,16
c1308,p242,17
c1308,p271,18
c1308,p150,19
c1308,p3428,20
c1309,p428,1
c1309,p1219,2
c1309,p177,3
c1309,p2058,4
c1309,p9,5
c1309,p46,6
c1309,p66,7
c1309,p604,8
c1309,p134,9
c1309,p21,10
c1309,p77,11
c1309,p240,12
c1309,p3155,13
c1309,p270,14
c1309,p78,15
c1309,p580,16
c1309,p2313,17
c1309,p242,18
c1309,p271,19
c1309,p344,20
c131,p428,1
c131,p0,2
c131,p1219,3
c131,p124,4
c131,p177,5
c131,p2975,6
c131,p2058,7
c131,p9,8
c131,p46,9
c131,p604,10
c131,p134,11
c131,p21,12
c131,p77,13
c131,p3155,14
c131,p270,15
c131,p78,16
c131,p580,17
c131,p2313,18
c131,p242,19
c131,p271,20
c1310,p1219,1
c1310,p124,2
c1310,p177,3
c1310,p2975,4
c1310,p2058,5
c1310,p9,6
c1310,p46,7
c1310,p66,8
c1310,p604,9
c1310,p21,10
c1310,p77,11
c1310,p240,12
c1310,p3155,13
c1310,p270,14
c1310,p78,15
c1310,p580,16
c1310,p2313,17
c1310,p242,18
c1310,p271,19
c1310,p344,20
c1311,p0,1
c1311,p1219,2
c1311,p2058,3
c1311,p9,4
c1311,p46,5
c1311,p604,6
c1311,p134,7
c1311,p21,8
c1311,p77,9
c1311,p3155,10
c1311,p78,11
c1311,p580,12
c1311,p2313,13
c1311,p242,14
c1311,p271,15
c1311,p344,16
c1311,p150,17
c1311,p3428,18
c1311,p3019,19
c1311,p2640,20
c1312,p428,1
c1312,p0,2
c1312,p124,3
c1312,p177,4
c1312,p2058,5
c1312,p9,6
c1312,p46,7
c1312,p66,8
c1312,p604,9
c1312,p21,10
c1312,p77,11
c1312,p240,12
c1312,p3155,13
c1312,p270,14
c1312,p78,15
c1312,p580,16
c1312,p2313,17
c1312,p242,18
c1312,p271,19
c1312,p150,20
c1313,p428,1
c1313,p0,2
c1313,p1219,3
c1313,p124,4
c1313,p2975,5
c1313,p9,6
c1313,p46,7
c1313,p66,8
c1313,p604,9
c1313,p134,10
c1313,p21,11
c1313,p77,12
c1313,p240,13
c1313,p3155,14
c1313,p270,15
c1313,p78,16
c1313,p2313,17
c1313,p242,18
c1313,p344,19
c1313,p150,20
c1314,p428,1
c1314,p0,2
c1314,p124,3
c1314,p9,4
c1314,p66,5
c1314,p604,6
c1314,p134,7
c1314,p21,8
c1314,p240,9
c1314,p3155,10
c1314,p270,11
c1314,p580,12
c1314,p242,13
c1314,p271,14
c1314,p344,15
c1314,p150,16
c1314,p3428,17
c1314,p3019,18
c1314,p54,19
c1314,p2868,20
c1315,p428,1
c1315,p0,2
c1315,p1219,3
c1315,p2975,4
c1315,p9,5
c1315,p46,6
c1315,p66,7
c1315,p604,8
c1315,p134,9
c1315,p77,10
c1315,p240,11
c1315,p3155,12
c1315,p78,13
c1315,p580,14
c1315,p2313,15
c1315,p271,16
c1315,p344,17
c1315,p150,18
c1315,p3428,19
c1315,p3019,20
c1317,p428,1
c1317,p124,2
c1317,p177,3
c1317,p2975,4
c1317,p2058,5
c1317,p66,6
c1317,p604,7
c1317,p134,8
c1317,p21,9
c1317,p77,10
c1317,p240,11
c1317,p3155,12
c1317,p270,13
c1317,p78,14
c1317,p580,15
c1317,p2313,16
c1317,p242,17
c1317,p271,18
c1317,p344,19
c1317,p150,20
c1318,p428,1
c1318,p0,2
c1318,p1219,3
c1318,p124,4
c1318,p177,5
c1318,p2975,6
c1318,p2058,7
c1318,p9,8
c1318,p46,9
c1318,p66,10
c1318,p604,11
c1318,p134,12
c1318,p21,13
c1318,p77,14
c1318,p240,15
c1318,p3155,16
c1318,p270,17
c1318,p78,18
c1318,p580,19
c1318,p242,20
c1319,p428,1
c1319,p0,2
c1319,p1219,3
c1319,p124,4
c1319,p177,5
c1319,p2975,6
c1319,p2058,7
c1319,p9,8
c1319,p46,9
c1319,p66,10
c1319,p604,11
c1319,p134,12
c1319,p21,13
c1319,p77,14
c1319,p240,15
c1319,p3155,16
c1319,p270,17
c1319,p580,18
c1319,p2313,19
c1319,p242,20
c132,p0,1
c132,p1219,2
c132,p124,3
c132,p177,4
c132,p2975,5
c132,p2058,6
c132,p46,7
c132,p66,8
c132,p604,9
c132,p134,10
c132,p21,11
c132,p77,12
c132,p240,13
c132,p270,14
c132,p78,15
c132,p580,16
c132,p2313,17
c132,p242,18
c132,p271,19
c132,p344,20
c1320,p0,1
c1320,p1219,2
c1320,p124,3
c1320,p177,4
c1320,p2975,5
c1320,p2058,6
c1320,p46,7
c1320,p66,8
c1320,p604,9
c1320,p134,10
c1320,p21,11
c1320,p77,12
c1320,p240,13
c1320,p270,14
c1320,p78,15
c1320,p580,16
c1320,p2313,17
c1320,p242,18
c1320,p271,19
c1320,p344,20
c1321,p428,1
c1321,p0,2
c1321,p124,3
c1321,p177,4
c1321,p9,5
c1321,p46,6
c1321,p604,7
c1321,p21,8
c1321,p77,9
c1321,p3155,10
c1321,p78,11
c1321,p2313,12
c1321,p344,13
c1321,p150,14
c1321,p3019,15
c1321,p2640,16
c1321,p349,17
c1321,p54,18
c1321,p153,19
c1321,p71,20
c1322,p0,1
c1322,p1219,2
c1322,p124,3
c1322,p177,4
c1322,p2975,5
c1322,p2058,6
c1322,p9,7
c1322,p46,8
c1322,p66,9
c1322,p134,10
c1322,p21,11
c1322,p77,12
c1322,p240,13
c1322,p3155,14
c1322,p270,15
c1322,p78,16
c1322,p580,17
c1322,p2313,18
c1322,p242,19
c1322,p271,20
c1323,p428,1
c1323,p124,2
c1323,p177,3
c1323,p2058,4
c1323,p9,5
c1323,p46,6
c1323,p66,7
c1323,p604,8
c1323,p134,9
c1323,p21,10
c1323,p77,11
c1323,p240,12
c1323,p3155,13
c1323,p270,14
c1323,p78,15
c1323,p580,16
c1323,p2313,17
c1323,p242,18
c1323,p271,19
c1323,p344,20
c1324,p428,1
c1324,p1219,2
c1324,p177,3
c1324,p2975,4
c1324,p2058,5
c1324,p9,6
c1324,p46,7
c1324,p604,8
c1324,p134,9
c1324,p21,10
c1324,p77,11
c1324,p240,12
c1324,p3155,13
c1324,p270,14
c1324,p78,15
c1324,p580,16
c1324,p242,17
c1324,p344,18
c1324,p150,19
c1324,p3428,20
c1325,p428,1
c1325,p0,2
c1325,p124,3
c1325,p177,4
c1325,p2975,5
c1325,p2058,6
c1325,p9,7
c1325,p46,8
c1325,p66,9
c1325,p21,10
c1325,p77,11
c1325,p240,12
c1325,p3155,13
c1325,p270,14
c1325,p78,15
c1325,p580,16
c1325,p2313,17
c1325,p242,18
c1325,p271,19
c1325,p344,20
c1326,p428,1
c1326,p124,2
c1326,p177,3
c1326,p2975,4
c1326,p2058,5
c1326,p46,6
c1326,p66,7
c1326,p604,8
c1326,p21,9
c1326,p77,10
c1326,p240,11
c1326,p3155,12
c1326,p270,13
c1326,p78,14
c1326,p580,15
c1326,p2313,16
c1326,p242,17
c1326,p271,18
c1326,p344,19
c1326,p150,20
c1328,p124,1
c1328,p177,2
c1328,p2975,3
c1328,p9,4
c1328,p46,5
c1328,p66,6
c1328,p604,7
c1328,p21,8
c1328,p77,9
c1328,p240,10
c1328,p3155,11
c1328,p270,12
c1328,p78,13
c1328,p580,14
c1328,p2313,15
c1328,p242,16
c1328,p271,17
c1328,p344,18
c1328,p150,19
c1328,p3428,20
c1329,p428,1
c1329,p0,2
c1329,p1219,3
c1329,p124,4
c1329,p2975,5
c1329,p2058,6
c1329,p9,7
c1329,p66,8
c1329,p604,9
c1329,p134,10
c1329,p21,11
c1329,p77,12
c1329,p240,13
c1329,p3155,14
c1329,p78,15
c1329,p580,16
c1329,p2313,17
c1329,p242,18
c1329,p271,19
c1329,p344,20
c133,p428,1
c133,p0,2
c133,p1219,3
c133,p124,4
c133,p177,5
c133,p2975,6
c133,p2058,7
c133,p9,8
c133,p46,9
c133,p66,10
c133,p604,11
c133,p134,12
c133,p21,13
c133,p77,14
c133,p240,15
c133,p3155,16
c133,p270,17
c133,p78,18
c133,p580,19
c133,p2313,20
c1330,p1219,1
c1330,p177,2
c1330,p2975,3
c1330,p9,4
c1330,p66,5
c1330,p134,6
c1330,p270,7
c1330,p2313,8
c1330,p344,9
c1330,p3428,10
c1330,p3019,11
c1330,p349,12
c1330,p54,13
c1330,p153,14
c1330,p2057,15
c1330,p71,16
c1330,p324,17
c1330,p282,18
c1330,p131,19
c1330,p55,20
c1332,p0,1
c1332,p1219,2
c1332,p124,3
c1332,p177,4
c1332,p2975,5
c1332,p2058,6
c1332,p9,7
c1332,p46,8
c1332,p66,9
c1332,p604,10
c1332,p21,11
c1332,p77,12
c1332,p240,13
c1332,p3155,14
c1332,p270,15
c1332,p580,16
c1332,p2313,17
c1332,p242,18
c1332,p271,19
c1332,p150,20
c1334,p428,1
c1334,p0,2
c1334,p1219,3
c1334,p124,4
c1334,p177,5
c1334,p2975,6
c1334,p2058,7
c1334,p9,8
c1334,p46,9
c1334,p66,10
c1334,p604,11
c1334,p134,12
c1334,p77,13
c1334,p240,14
c1334,p3155,15
c1334,p270,16
c1334,p78,17
c1334,p580,18
c1334,p2313,19
c1334,p242,20
c1335,p0,1
c1335,p177,2
c1335,p2975,3
c1335,p2058,4
c1335,p46,5
c1335,p66,6
c1335,p604,7
c1335,p134,8
c1335,p21,9
c1335,p77,10
c1335,p240,11
c1335,p3155,12
c1335,p270,13
c1335,p78,14
c1335,p580,15
c1335,p2313,16
c1335,p242,17
c1335,p271,18
c1335,p344,19
c1335,p150,20
c1336,p428,1
c1336,p0,2
c1336,p1219,3
c1336,p124,4
c1336,p177,5
c1336,p2975,6
c1336,p2058,7
c1336,p9,8
c1336,p46,9
c1336,p66,10
c1336,p604,11
c1336,p134,12
c1336,p21,13
c1336,p77,14
c1336,p240,15
c1336,p3155,16
c1336,p270,17
c1336,p78,18
c1336,p580,19
c1336,p2313,20
c1337,p428,1
c1337,p0,2
c1337,p1219,3
c1337,p124,4
c1337,p177,5
c1337,p2975,6
c1337,p2058,7
c1337,p9,8
c1337,p46,9
c1337,p66,10
c1337,p604,11
c1337,p134,12
c1337,p77,13
c1337,p240,14
c1337,p3155,15
c1337,p270,16
c1337,p78,17
c1337,p580,18
c1337,p2313,19
c1337,p242,20
c1338,p428,1
c1338,p1219,2
c1338,p124,3
c1338,p177,4
c1338,p2975,5
c1338,p2058,6
c1338,p9,7
c1338,p46,8
c1338,p66,9
c1338,p604,10
c1338,p134,11
c1338,p21,12
c1338,p77,13
c1338,p3155,14
c1338,p270,15
c1338,p78,16
c1338,p580,17
c1338,p2313,18
c1338,p344,19
c1338,p150,20
c1339,p428,1
c1339,p0,2
c1339,p124,3
c1339,p177,4
c1339,p2975,5
c1339,p9,6
c1339,p46,7
c1339,p66,8
c1339,p604,9
c1339,p134,10
c1339,p77,11
c1339,p240,12
c1339,p3155,13
c1339,p270,14
c1339,p78,15
c1339,p580,16
c1339,p242,17
c1339,p271,18
c1339,p344,19
c1339,p150,20
c134,p428,1
c134,p0,2
c134,p1219,3
c134,p124,4
c134,p177,5
c134,p2975,6
c134,p2058,7
c134,p9,8
c134,p46,9
c134,p66,10
c134,p604,11
c134,p134,12
c134,p21,13
c134,p77,14
c134,p240,15
c134,p3155,16
c134,p270,17
c134,p78,18
c134,p580,19
c134,p2313,20
c1340,p428,1
c1340,p0,2
c1340,p1219,3
c1340,p124,4
c1340,p177,5
c1340,p2975,6
c1340,p2058,7
c1340,p46,8
c1340,p66,9
c1340,p604,10
c1340,p134,11
c1340,p21,12
c1340,p77,13
c1340,p240,14
c1340,p3155,15
c1340,p270,16
c1340,p78,17
c1340,p580,18
c1340,p2313,19
c1340,p242,20
c1341,p428,1
c1341,p0,2
c1341,p1219,3
c1341,p124,4
c1341,p177,5
c1341,p2975,6
c1341,p2058,7
c1341,p46,8
c1341,p66,9
c1341,p134,10
c1341,p21,11
c1341,p77,12
c1341,p240,13
c1341,p3155,14
c1341,p270,15
c1341,p78,16
c1341,p580,17
c1341,p2313,18
c1341,p242,19
c1341,p271,20
c1342,p428,1
c1342,p124,2
c1342,p177,3
c1342,p2975,4
c1342,p2058,5
c1342,p9,6
c1342,p46,7
c1342,p66,8
c1342,p604,9
c1342,p134,10
c1342,p77,11
c1342,p240,12
c1342,p3155,13
c1342,p270,14
c1342,p78,15
c1342,p580,16
c1342,p2313,17
c1342,p242,18
c1342,p271,19
c1342,p344,20
c1343,p428,1
c1343,p0,2
c1343,p1219,3
c1343,p124,4
c1343,p2975,5
c1343,p2058,6
c1343,p9,7
c1343,p46,8
c1343,p66,9
c1343,p604,10
c1343,p134,11
c1343,p21,12
c1343,p77,13
c1343,p240,14
c1343,p3155,15
c1343,p270,16
c1343,p580,17
c1343,p2313,18
c1343,p242,19
c1343,p271,20
c1344,p0,1
c1344,p124,2
c1344,p177,3
c1344,p2975,4
c1344,p2058,5
c1344,p66,6
c1344,p604,7
c1344,p134,8
c1344,p21,9
c1344,p77,10
c1344,p270,11
c1344,p78,12
c1344,p2313,13
c1344,p242,14
c1344,p271,15
c1344,p344,16
c1344,p3428,17
c1344,p3019,18
c1344,p2640,19
c1344,p349,20
c1345,p428,1
c1345,p0,2
c1345,p1219,3
c1345,p124,4
c1345,p177,5
c1345,p2975,6
c1345,p2058,7
c1345,p9,8
c1345,p46,9
c1345,p66,10
c1345,p604,11
c1345,p21,12
c1345,p77,13
c1345,p240,14
c1345,p3155,15
c1345,p270,16
c1345,p78,17
c1345,p580,18
c1345,p2313,19
c1345,p242,20
c1346,p428,1
c1346,p0,2
c1346,p1219,3
c1346,p124,4
c1346,p2058,5
c1346,p9,6
c1346,p77,7
c1346,p240,8
c1346,p3155,9
c1346,p270,10
c1346,p78,11
c1346,p580,12
c1346,p2313,13
c1346,p242,14
c1346,p271,15
c1346,p344,16
c1346,p150,17
c1346,p3019,18
c1346,p349,19
c1346,p54,20
c1347,p428,1
c1347,p0,2
c1347,p1219,3
c1347,p177,4
c1347,p2058,5
c1347,p9,6
c1347,p46,7
c1347,p66,8
c1347,p604,9
c1347,p21,10
c1347,p77,11
c1347,p240,12
c1347,p3155,13
c1347,p270,14
c1347,p580,15
c1347,p2313,16
c1347,p242,17
c1347,p271,18
c1347,p150,19
c1347,p3019,20
c1348,p428,1
c1348,p0,2
c1348,p1219,3
c1348,p124,4
c1348,p177,5
c1348,p2975,6
c1348,p2058,7
c1348,p9,8
c1348,p46,9
c1348,p66,10
c1348,p21,11
c1348,p77,12
c1348,p240,13
c1348,p3155,14
c1348,p270,15
c1348,p78,16
c1348,p580,17
c1348,p2313,18
c1348,p242,19
c1348,p271,20
c1349,p428,1
c1349,p0,2
c1349,p1219,3
c1349,p124,4
c1349,p177,5
c1349,p2975,6
c1349,p66,7
c1349,p604,8
c1349,p134,9
c1349,p21,10
c1349,p77,11
c1349,p240,12
c1349,p3155,13
c1349,p270,14
c1349,p78,15
c1349,p580,16
c1349,p2313,17
c1349,p242,18
c1349,p271,19
c1349,p344,20
c135,p1219,1
c135,p177,2
c135,p2975,3
c135,p2058,4
c135,p9,5
c135,p66,6
c135,p604,7
c135,p134,8
c135,p21,9
c135,p77,10
c135,p240,11
c135,p3155,12
c135,p270,13
c135,p78,14
c135,p580,15
c135,p242,16
c135,p271,17
c135,p150,18
c135,p3428,19
c135,p2640,20
c1350,p428,1
c1350,p0,2
c1350,p1219,3
c1350,p124,4
c1350,p177,5
c1350,p2975,6
c1350,p2058,7
c1350,p9,8
c1350,p46,9
c1350,p66,10
c1350,p604,11
c1350,p134,12
c1350,p21,13
c1350,p77,14
c1350,p240,15
c1350,p3155,16
c1350,p270,17
c1350,p78,18
c1350,p2313,19
c1350,p242,20
c1352,p428,1
c1352,p0,2
c1352,p1219,3
c1352,p124,4
c1352,p177,5
c1352,p2975,6
c1352,p2058,7
c1352,p9,8
c1352,p46,9
c1352,p66,10
c1352,p134,11
c1352,p21,12
c1352,p77,13
c1352,p240,14
c1352,p3155,15
c1352,p270,16
c1352,p78,17
c1352,p580,18
c1352,p2313,19
c1352,p242,20
c1354,p1219,1
c1354,p124,2
c1354,p177,3
c1354,p2975,4
c1354,p2058,5
c1354,p46,6
c1354,p66,7
c1354,p604,8
c1354,p134,9
c1354,p21,10
c1354,p77,11
c1354,p240,12
c1354,p3155,13
c1354,p270,14
c1354,p580,15
c1354,p242,16
c1354,p271,17
c1354,p344,18
c1354,p150,19
c1354,p3428,20
c1355,p0,1
c1355,p1219,2
c1355,p124,3
c1355,p177,4
c1355,p2975,5
c1355,p2058,6
c1355,p9,7
c1355,p46,8
c1355,p66,9
c1355,p604,10
c1355,p134,11
c1355,p21,12
c1355,p77,13
c1355,p240,14
c1355,p3155,15
c1355,p270,16
c1355,p78,17
c1355,p580,18
c1355,p2313,19
c1355,p242,20
c1359,p428,1
c1359,p0,2
c1359,p124,3
c1359,p177,4
c1359,p2058,5
c1359,p46,6
c1359,p66,7
c1359,p21,8
c1359,p77,9
c1359,p240,10
c1359,p3155,11
c1359,p270,12
c1359,p78,13
c1359,p580,14
c1359,p2313,15
c1359,p242,16
c1359,p271,17
c1359,p344,18
c1359,p150,19
c1359,p3428,20
c1360,p428,1
c1360,p0,2
c1360,p177,3
c1360,p2975,4
c1360,p2058,5
c1360,p9,6
c1360,p46,7
c1360,p66,8
c1360,p134,9
c1360,p21,10
c1360,p3155,11
c1360,p78,12
c1360,p2313,13
c1360,p271,14
c1360,p344,15
c1360,p150,16
c1360,p3428,17
c1360,p3019,18
c1360,p349,19
c1360,p54,20
c1361,p1219,1
c1361,p2975,2
c1361,p2058,3
c1361,p9,4
c1361,p46,5
c1361,p604,6
c1361,p240,7
c1361,p270,8
c1361,p78,9
c1361,p580,10
c1361,p2313,11
c1361,p150,12
c1361,p3428,13
c1361,p3019,14
c1361,p2640,15
c1361,p2868,16
c1361,p2668,17
c1361,p153,18
c1361,p2057,19
c1361,p324,20
c1362,p428,1
c1362,p0,2
c1362,p1219,3
c1362,p124,4
c1362,p177,5
c1362,p2975,6
c1362,p2058,7
c1362,p46,8
c1362,p66,9
c1362,p604,10
c1362,p134,11
c1362,p21,12
c1362,p77,13
c1362,p240,14
c1362,p3155,15
c1362,p270,16
c1362,p78,17
c1362,p2313,18
c1362,p242,19
c1362,p271,20
c1363,p428,1
c1363,p0,2
c1363,p1219,3
c1363,p124,4
c1363,p177,5
c1363,p2975,6
c1363,p2058,7
c1363,p9,8
c1363,p46,9
c1363,p66,10
c1363,p604,11
c1363,p134,12
c1363,p21,13
c1363,p240,14
c1363,p3155,15
c1363,p270,16
c1363,p78,17
c1363,p580,18
c1363,p2313,19
c1363,p242,20
c1364,p428,1
c1364,p1219,2
c1364,p124,3
c1364,p177,4
c1364,p2975,5
c1364,p2058,6
c1364,p9,7
c1364,p46,8
c1364,p66,9
c1364,p604,10
c1364,p134,11
c1364,p21,12
c1364,p77,13
c1364,p240,14
c1364,p3155,15
c1364,p270,16
c1364,p580,17
c1364,p2313,18
c1364,p344,19
c1364,p150,20
c1365,p428,1
c1365,p0,2
c1365,p124,3
c1365,p177,4
c1365,p2975,5
c1365,p2058,6
c1365,p9,7
c1365,p46,8
c1365,p66,9
c1365,p604,10
c1365,p134,11
c1365,p21,12
c1365,p240,13
c1365,p270,14
c1365,p78,15
c1365,p2313,16
c1365,p242,17
c1365,p271,18
c1365,p344,19
c1365,p3019,20
c1366,p428,1
c1366,p0,2
c1366,p1219,3
c1366,p124,4
c1366,p177,5
c1366,p2975,6
c1366,p2058,7
c1366,p9,8
c1366,p46,9
c1366,p604,10
c1366,p134,11
c1366,p21,12
c1366,p77,13
c1366,p3155,14
c1366,p78,15
c1366,p580,16
c1366,p2313,17
c1366,p271,18
c1366,p344,19
c1366,p150,20
c1367,p428,1
c1367,p0,2
c1367,p1219,3
c1367,p124,4
c1367,p177,5
c1367,p2975,6
c1367,p2058,7
c1367,p9,8
c1367,p46,9
c1367,p66,10
c1367,p604,11
c1367,p134,12
c1367,p21,13
c1367,p77,14
c1367,p240,15
c1367,p3155,16
c1367,p270,17
c1367,p78,18
c1367,p580,19
c1367,p2313,20
c1368,p428,1
c1368,p1219,2
c1368,p177,3
c1368,p9,4
c1368,p66,5
c1368,p604,6
c1368,p134,7
c1368,p240,8
c1368,p3155,9
c1368,p270,10
c1368,p78,11
c1368,p2313,12
c1368,p271,13
c1368,p344,14
c1368,p3428,15
c1368,p3019,16
c1368,p2640,17
c1368,p349,18
c1368,p54,19
c1368,p2868,20
c1369,p428,1
c1369,p2975,2
c1369,p2058,3
c1369,p9,4
c1369,p46,5
c1369,p66,6
c1369,p604,7
c1369,p134,8
c1369,p77,9
c1369,p240,10
c1369,p270,11
c1369,p78,12
c1369,p580,13
c1369,p2313,14
c1369,p242,15
c1369,p271,16
c1369,p344,17
c1369,p150,18
c1369,p3019,19
c1369,p2640,20
c137,p0,1
c137,p1219,2
c137,p124,3
c137,p177,4
c137,p2975,5
c137,p2058,6
c137,p9,7
c137,p66,8
c137,p604,9
c137,p134,10
c137,p21,11
c137,p77,12
c137,p240,13
c137,p3155,14
c137,p270,15
c137,p580,16
c137,p2313,17
c137,p242,18
c137,p271,19
c137,p344,20
c1371,p428,1
c1371,p0,2
c1371,p1219,3
c1371,p124,4
c1371,p177,5
c1371,p2975,6
c1371,p2058,7
c1371,p9,8
c1371,p46,9
c1371,p66,10
c1371,p604,11
c1371,p134,12
c1371,p21,13
c1371,p77,14
c1371,p240,15
c1371,p3155,16
c1371,p580,17
c1371,p271,18
c1371,p344,19
c1371,p150,20
c1372,p0,1
c1372,p1219,2
c1372,p124,3
c1372,p2975,4
c1372,p2058,5
c1372,p9,6
c1372,p46,7
c1372,p66,8
c1372,p604,9
c1372,p134,10
c1372,p21,11
c1372,p77,12
c1372,p3155,13
c1372,p270,14
c1372,p78,15
c1372,p580,16
c1372,p2313,17
c1372,p242,18
c1372,p271,19
c1372,p344,20
c1373,p428,1
c1373,p0,2
c1373,p124,3
c1373,p177,4
c1373,p2975,5
c1373,p2058,6
c1373,p9,7
c1373,p46,8
c1373,p66,9
c1373,p604,10
c1373,p134,11
c1373,p21,12
c1373,p77,13
c1373,p240,14
c1373,p3155,15
c1373,p270,16
c1373,p78,17
c1373,p580,18
c1373,p2313,19
c1373,p242,20
c1374,p428,1
c1374,p0,2
c1374,p1219,3
c1374,p124,4
c1374,p2975,5
c1374,p2058,6
c1374,p46,7
c1374,p66,8
c1374,p134,9
c1374,p77,10
c1374,p240,11
c1374,p3155,12
c1374,p78,13
c1374,p580,14
c1374,p2313,15
c1374,p271,16
c1374,p344,17
c1374,p150,18
c1374,p3428,19
c1374,p3019,20
c1376,p428,1
c1376,p0,2
c1376,p1219,3
c1376,p124,4
c1376,p177,5
c1376,p2975,6
c1376,p2058,7
c1376,p9,8
c1376,p66,9
c1376,p604,10
c1376,p134,11
c1376,p21,12
c1376,p77,13
c1376,p240,14
c1376,p3155,15
c1376,p270,16
c1376,p78,17
c1376,p580,18
c1376,p242,19
c1376,p344,20
c1377,p428,1
c1377,p0,2
c1377,p1219,3
c1377,p124,4
c1377,p177,5
c1377,p2975,6
c1377,p2058,7
c1377,p9,8
c1377,p46,9
c1377,p66,10
c1377,p604,11
c1377,p134,12
c1377,p21,13
c1377,p77,14
c1377,p240,15
c1377,p3155,16
c1377,p270,17
c1377,p78,18
c1377,p580,19
c1377,p2313,20
c1378,p428,1
c1378,p124,2
c1378,p177,3
c1378,p2975,4
c1378,p9,5
c1378,p46,6
c1378,p66,7
c1378,p604,8
c1378,p134,9
c1378,p77,10
c1378,p240,11
c1378,p3155,12
c1378,p270,13
c1378,p78,14
c1378,p580,15
c1378,p2313,16
c1378,p242,17
c1378,p271,18
c1378,p344,19
c1378,p150,20
c1379,p0,1
c1379,p2058,2
c1379,p46,3
c1379,p66,4
c1379,p134,5
c1379,p21,6
c1379,p77,7
c1379,p240,8
c1379,p3155,9
c1379,p78,10
c1379,p580,11
c1379,p242,12
c1379,p271,13
c1379,p344,14
c1379,p150,15
c1379,p3019,16
c1379,p2640,17
c1379,p349,18
c1379,p54,19
c1379,p2868,20
c138,p428,1
c138,p0,2
c138,p1219,3
c138,p124,4
c138,p177,5
c138,p2975,6
c138,p2058,7
c138,p9,8
c138,p46,9
c138,p66,10
c138,p604,11
c138,p134,12
c138,p21,13
c138,p77,14
c138,p240,15
c138,p3155,16
c138,p270,17
c138,p78,18
c138,p580,19
c138,p2313,20
c1380,p0,1
c1380,p1219,2
c1380,p124,3
c1380,p177,4
c1380,p2975,5
c1380,p2058,6
c1380,p9,7
c1380,p46,8
c1380,p66,9
c1380,p604,10
c1380,p21,11
c1380,p77,12
c1380,p240,13
c1380,p3155,14
c1380,p270,15
c1380,p580,16
c1380,p2313,17
c1380,p242,18
c1380,p271,19
c1380,p344,20
c1382,p428,1
c1382,p0,2
c1382,p1219,3
c1382,p9,4
c1382,p46,5
c1382,p66,6
c1382,p604,7
c1382,p134,8
c1382,p21,9
c1382,p77,10
c1382,p240,11
c1382,p78,12
c1382,p580,13
c1382,p2313,14
c1382,p242,15
c1382,p344,16
c1382,p150,17
c1382,p3428,18
c1382,p54,19
c1382,p2668,20
c1383,p0,1
c1383,p1219,2
c1383,p124,3
c1383,p177,4
c1383,p2975,5
c1383,p2058,6
c1383,p9,7
c1383,p46,8
c1383,p66,9
c1383,p134,10
c1383,p21,11
c1383,p77,12
c1383,p240,13
c1383,p270,14
c1383,p78,15
c1383,p580,16
c1383,p2313,17
c1383,p242,18
c1383,p271,19
c1383,p344,20
c1384,p428,1
c1384,p0,2
c1384,p1219,3
c1384,p177,4
c1384,p2975,5
c1384,p2058,6
c1384,p9,7
c1384,p46,8
c1384,p604,9
c1384,p134,10
c1384,p21,11
c1384,p77,12
c1384,p240,13
c1384,p3155,14
c1384,p270,15
c1384,p78,16
c1384,p580,17
c1384,p2313,18
c1384,p242,19
c1384,p271,20
c1385,p428,1
c1385,p0,2
c1385,p1219,3
c1385,p124,4
c1385,p177,5
c1385,p2975,6
c1385,p2058,7
c1385,p9,8
c1385,p66,9
c1385,p604,10
c1385,p134,11
c1385,p21,12
c1385,p77,13
c1385,p240,14
c1385,p3155,15
c1385,p270,16
c1385,p78,17
c1385,p580,18
c1385,p2313,19
c1385,p242,20
c1386,p428,1
c1386,p0,2
c1386,p1219,3
c1386,p177,4
c1386,p2975,5
c1386,p9,6
c1386,p46,7
c1386,p66,8
c1386,p604,9
c1386,p134,10
c1386,p21,11
c1386,p77,12
c1386,p240,13
c1386,p78,14
c1386,p580,15
c1386,p2313,16
c1386,p271,17
c1386,p344,18
c1386,p150,19
c1386,p3428,20
c1388,p1219,1
c1388,p124,2
c1388,p177,3
c1388,p2975,4
c1388,p2058,5
c1388,p9,6
c1388,p46,7
c1388,p66,8
c1388,p604,9
c1388,p240,10
c1388,p3155,11
c1388,p270,12
c1388,p78,13
c1388,p580,14
c1388,p2313,15
c1388,p242,16
c1388,p271,17
c1388,p344,18
c1388,p150,19
c1388,p3428,20
c139,p428,1
c139,p0,2
c139,p124,3
c139,p177,4
c139,p2975,5
c139,p2058,6
c139,p9,7
c139,p66,8
c139,p134,9
c139,p240,10
c139,p3155,11
c139,p270,12
c139,p242,13
c139,p271,14
c139,p344,15
c139,p150,16
